id,category_id,supplier_id,name,sku,price,cost,description,attributes,is_active
2910,5,140,Premium Beauty Billion,BPC-42-02910,46.71,30.58,High quality premium beauty billion from LuxeHair.,"{""brand"": ""LuxeHair"", ""weight_g"": 1500}",True
2911,10,6,Premium Office Products Network,OPX-42-02911,14.1,8.09,High quality premium office products network from DeskWork.,"{""brand"": ""DeskWork"", ""weight_g"": 1019}",True
2912,26,96,Pro Toys Body,BGX-42-02912,65.7,36.12,High quality pro toys body from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 810}",True
2913,19,1,Ultra Home Reveal,FXY-42-02913,675.86,371.99,High quality ultra home reveal from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Cotton"", ""weight_kg"": 6.51}",True
2914,13,87,Classic Electronics Like,AHX-42-02914,1613.6,1019.51,High quality classic electronics like from AudioMax.,"{""brand"": ""AudioMax"", ""color"": ""Green"", ""weight_kg"": 7.08, ""warranty_years"": 3}",True
2915,14,139,Classic Electronics Have,SHD-42-02915,160.53,96.44,High quality classic electronics have from Volt.,"{""brand"": ""Volt"", ""color"": ""Navy"", ""weight_kg"": 3.94, ""warranty_years"": 2}",True
2916,4,125,Eco Sports Discuss,SOX-42-02916,463.03,344.18,High quality eco sports discuss from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Metal"", ""weight_kg"": 21.13}",True
2917,20,195,Eco Home Share,BBX-42-02917,75.75,46.17,High quality eco home share from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Cotton"", ""weight_kg"": 14.94}",True
2918,20,61,Classic Home Federal,BBX-42-02918,653.89,264.81,High quality classic home federal from DecoHome.,"{""brand"": ""DecoHome"", ""material"": ""Wool"", ""weight_kg"": 20.68}",True
2919,25,199,Ultra Beauty Enter,SCX-42-02919,68.3,32.49,High quality ultra beauty enter from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 1259}",True
2920,9,116,Eco Grocery Data,GGF-42-02920,6.87,2.99,High quality eco grocery data from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": true, ""expiration_days"": 178}",True
2921,20,54,Classic Home Along,BBX-42-02921,456.47,236.82,High quality classic home along from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Cotton"", ""weight_kg"": 17.65}",True
2922,6,143,Ultra Books Agent,BXY-42-02922,39.46,25.44,High quality ultra books agent from Harper.,"{""brand"": ""Harper"", ""weight_g"": 445}",True
2923,27,169,Classic Toys President,AFD-42-02923,116.94,75.56,High quality classic toys president from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 664}",True
2924,6,38,Eco Books Best,BXY-42-02924,32.55,21.17,High quality eco books best from Springer.,"{""brand"": ""Springer"", ""weight_g"": 1475}",True
2925,16,25,Smart Apparel Art,FXY-42-02925,170.98,114.73,High quality smart apparel art from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Silver"", ""size"": ""S"", ""material"": ""Glass""}",True
2926,17,165,Classic Apparel Wrong,FSX-42-02926,113.75,64.73,High quality classic apparel wrong from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Red"", ""size"": ""XS"", ""material"": ""Wood""}",True
2927,17,12,Eco Apparel Phone,FSX-42-02927,83.04,35.45,High quality eco apparel phone from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Red"", ""size"": ""XL"", ""material"": ""Plastic""}",True
2928,13,92,Smart Electronics Realize,AHX-42-02928,945.73,702.53,High quality smart electronics realize from LinkSys.,"{""brand"": ""LinkSys"", ""color"": ""Red"", ""weight_kg"": 3.19, ""warranty_years"": 3}",True
2929,17,114,Smart Apparel Wall,FSX-42-02929,140.47,86.84,High quality smart apparel wall from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Gray"", ""size"": ""XXL"", ""material"": ""Leather""}",True
2930,1,158,Ultra Electronics Thing,EXY-42-02930,1249.37,901.31,High quality ultra electronics thing from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Green"", ""weight_kg"": 6.45, ""warranty_years"": 1}",True
2931,27,154,Pro Toys Director,AFD-42-02931,16.53,11.7,High quality pro toys director from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 836}",True
2932,13,84,Classic Electronics Place,AHX-42-02932,34.67,18.95,High quality classic electronics place from Volt.,"{""brand"": ""Volt"", ""color"": ""Yellow"", ""weight_kg"": 5.51, ""warranty_years"": 5}",True
2933,9,60,Pro Grocery Pull,GGF-42-02933,25.96,18.8,High quality pro grocery pull from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": false, ""expiration_days"": 193}",True
2934,29,152,Ultra Grocery Campaign,BXY-42-02934,18.9,14.12,High quality ultra grocery campaign from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": false, ""expiration_days"": 230}",True
2935,9,2,Pro Grocery Section,GGF-42-02935,2.33,1.25,High quality pro grocery section from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": false, ""expiration_days"": 281}",True
2936,28,41,Premium Automotive Call,CCX-42-02936,90.9,38.19,High quality premium automotive call from TireSafe.,"{""brand"": ""TireSafe"", ""weight_g"": 833}",True
2937,12,92,Classic Electronics Before,LCX-42-02937,663.69,301.23,High quality classic electronics before from Volt.,"{""brand"": ""Volt"", ""color"": ""Red"", ""weight_kg"": 0.64, ""warranty_years"": 5}",True
2938,30,50,Deluxe Grocery Total,SSX-42-02938,2.24,1.52,High quality deluxe grocery total from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": true, ""expiration_days"": 280}",True
2939,14,174,Smart Electronics Point,SHD-42-02939,1078.13,591.93,High quality smart electronics point from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Blue"", ""weight_kg"": 6.58, ""warranty_years"": 1}",True
2940,24,15,Pro Beauty Case,MCX-42-02940,70.63,51.94,High quality pro beauty case from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 143}",True
2941,29,172,Ultra Grocery How,BXY-42-02941,16.32,11.88,High quality ultra grocery how from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": false, ""expiration_days"": 41}",True
2942,6,14,Premium Books Realize,BXY-42-02942,65.41,33.78,High quality premium books realize from Springer.,"{""brand"": ""Springer"", ""weight_g"": 1302}",True
2943,24,95,Deluxe Beauty South,MCX-42-02943,37.38,27.81,High quality deluxe beauty south from HerbEssentials.,"{""brand"": ""HerbEssentials"", ""weight_g"": 191}",True
2944,7,89,Deluxe Toys We,TGX-42-02944,83.48,33.75,High quality deluxe toys we from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 1356}",True
2945,3,138,Deluxe Home Raise,HKX-42-02945,388.37,221.25,High quality deluxe home raise from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Wool"", ""weight_kg"": 21.1}",True
2946,11,84,Classic Electronics Others,SXY-42-02946,1119.37,490.65,High quality classic electronics others from Quant.,"{""brand"": ""Quant"", ""color"": ""Navy"", ""weight_kg"": 2.24, ""warranty_years"": 1}",True
2947,10,128,Classic Office Products Suggest,OPX-42-02947,91.52,51.47,High quality classic office products suggest from DeskWork.,"{""brand"": ""DeskWork"", ""weight_g"": 1465}",True
2948,16,85,Premium Apparel Crime,FXY-42-02948,197.69,146.45,High quality premium apparel crime from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Blue"", ""size"": ""L"", ""material"": ""Leather""}",True
2949,19,51,Smart Home War,FXY-42-02949,546.31,388.37,High quality smart home war from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Wool"", ""weight_kg"": 16.62}",True
2950,14,8,Classic Electronics Bring,SHD-42-02950,353.8,217.92,High quality classic electronics bring from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Black"", ""weight_kg"": 6.43, ""warranty_years"": 1}",True
2951,12,174,Ultra Electronics Safe,LCX-42-02951,1070.28,793.33,High quality ultra electronics safe from Volt.,"{""brand"": ""Volt"", ""color"": ""Pink"", ""weight_kg"": 2.31, ""warranty_years"": 1}",True
2952,15,59,Ultra Apparel Create,FXY-42-02952,170.43,77.33,High quality ultra apparel create from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Navy"", ""size"": ""XXL"", ""material"": ""Glass""}",True
2953,22,119,Pro Sports Environment,ORX-42-02953,238.23,139.7,High quality pro sports environment from FitPulse.,"{""brand"": ""FitPulse"", ""material"": ""Plastic"", ""weight_kg"": 23.91}",True
2954,4,170,Pro Sports Financial,SOX-42-02954,157.84,91.5,High quality pro sports financial from FitPulse.,"{""brand"": ""FitPulse"", ""material"": ""Wool"", ""weight_kg"": 5.44}",True
2955,17,122,Smart Apparel Manage,FSX-42-02955,153.38,68.28,High quality smart apparel manage from ActiveFit.,"{""brand"": ""ActiveFit"", ""color"": ""Pink"", ""size"": ""L"", ""material"": ""Metal""}",True
2956,4,160,Deluxe Sports Recent,SOX-42-02956,213.04,103.46,High quality deluxe sports recent from TrailBlaze.,"{""brand"": ""TrailBlaze"", ""material"": ""Wool"", ""weight_kg"": 24.29}",True
2957,14,8,Smart Electronics Would,SHD-42-02957,1478.92,778.22,High quality smart electronics would from Quant.,"{""brand"": ""Quant"", ""color"": ""Navy"", ""weight_kg"": 6.08, ""warranty_years"": 2}",True
2958,15,114,Smart Apparel Bag,FXY-42-02958,169.34,85.07,High quality smart apparel bag from Vogue.,"{""brand"": ""Vogue"", ""color"": ""White"", ""size"": ""L"", ""material"": ""Leather""}",True
2959,23,37,Smart Sports Purpose,CBX-42-02959,195.05,90.43,High quality smart sports purpose from TrailBlaze.,"{""brand"": ""TrailBlaze"", ""material"": ""Polyester"", ""weight_kg"": 9.6}",True
2960,26,154,Premium Toys Long,BGX-42-02960,111.57,75.8,High quality premium toys long from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 1157}",True
2961,17,34,Pro Apparel Win,FSX-42-02961,66.03,29.8,High quality pro apparel win from ActiveFit.,"{""brand"": ""ActiveFit"", ""color"": ""Blue"", ""size"": ""XL"", ""material"": ""Metal""}",True
2962,14,126,Pro Electronics Factor,SHD-42-02962,1106.54,766.38,High quality pro electronics factor from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Gray"", ""weight_kg"": 1.15, ""warranty_years"": 2}",True
2963,8,196,Smart Automotive Specific,AXY-42-02963,144.76,80.72,High quality smart automotive specific from AutoPro.,"{""brand"": ""AutoPro"", ""weight_g"": 360}",True
2964,29,36,Smart Grocery Late,BXY-42-02964,12.94,8.25,High quality smart grocery late from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": true, ""expiration_days"": 229}",True
2965,11,158,Smart Electronics Role,SXY-42-02965,560.01,380.7,High quality smart electronics role from AudioMax.,"{""brand"": ""AudioMax"", ""color"": ""Yellow"", ""weight_kg"": 0.54, ""warranty_years"": 3}",True
2966,26,121,Eco Toys Well,BGX-42-02966,118.29,71.37,High quality eco toys well from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 194}",True
2967,21,192,Classic Sports Region,FGX-42-02967,225.36,129.3,High quality classic sports region from TrailBlaze.,"{""brand"": ""TrailBlaze"", ""material"": ""Polyester"", ""weight_kg"": 24.73}",True
2968,29,167,Deluxe Grocery Speech,BXY-42-02968,27.96,17.89,High quality deluxe grocery speech from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": true, ""expiration_days"": 246}",True
2969,17,25,Pro Apparel Speech,FSX-42-02969,77.02,32.55,High quality pro apparel speech from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Black"", ""size"": ""XL"", ""material"": ""Metal""}",True
2970,12,109,Eco Electronics Game,LCX-42-02970,1975.38,1317.06,High quality eco electronics game from Quant.,"{""brand"": ""Quant"", ""color"": ""Silver"", ""weight_kg"": 3.3, ""warranty_years"": 2}",True
2971,17,76,Ultra Apparel Even,FSX-42-02971,114.59,63.61,High quality ultra apparel even from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Black"", ""size"": ""S"", ""material"": ""Cotton""}",True
2972,22,123,Smart Sports Color,ORX-42-02972,202.3,91.61,High quality smart sports color from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Polyester"", ""weight_kg"": 4.92}",True
2973,30,191,Eco Grocery Statement,SSX-42-02973,39.74,24.28,High quality eco grocery statement from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": true, ""expiration_days"": 290}",True
2974,29,167,Eco Grocery Back,BXY-42-02974,6.79,4.92,High quality eco grocery back from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": true, ""expiration_days"": 271}",True
2975,25,33,Deluxe Beauty Factor,SCX-42-02975,123.24,50.44,High quality deluxe beauty factor from LuxeHair.,"{""brand"": ""LuxeHair"", ""weight_g"": 64}",True
2976,30,116,Smart Grocery Standard,SSX-42-02976,20.63,13.74,High quality smart grocery standard from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": true, ""expiration_days"": 34}",True
2977,15,153,Ultra Apparel Assume,FXY-42-02977,35.07,19.93,High quality ultra apparel assume from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Pink"", ""size"": ""S"", ""material"": ""Wood""}",True
2978,18,138,Eco Home Idea,KAX-42-02978,716.37,342.69,High quality eco home idea from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Metal"", ""weight_kg"": 15.38}",True
2979,15,12,Pro Apparel Important,FXY-42-02979,56.1,28.65,High quality pro apparel important from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Blue"", ""size"": ""L"", ""material"": ""Wood""}",True
2980,28,178,Ultra Automotive Go,CCX-42-02980,235.97,165.83,High quality ultra automotive go from MotorMax.,"{""brand"": ""MotorMax"", ""weight_g"": 775}",True
2981,23,119,Ultra Sports As,CBX-42-02981,11.57,6.6,High quality ultra sports as from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Wool"", ""weight_kg"": 21.08}",True
2982,22,77,Eco Sports Evening,ORX-42-02982,54.57,28.12,High quality eco sports evening from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Plastic"", ""weight_kg"": 11.28}",True
2983,29,3,Smart Grocery Tax,BXY-42-02983,19.16,11.98,High quality smart grocery tax from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": true, ""expiration_days"": 274}",True
2984,9,46,Smart Grocery Evidence,GGF-42-02984,14.64,7.45,High quality smart grocery evidence from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": true, ""expiration_days"": 49}",True
2985,10,17,Premium Office Products Could,OPX-42-02985,31.55,17.96,High quality premium office products could from PaperMate.,"{""brand"": ""PaperMate"", ""weight_g"": 362}",True
2986,30,45,Deluxe Grocery Let,SSX-42-02986,48.93,33.16,High quality deluxe grocery let from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": true, ""expiration_days"": 215}",True
2987,18,90,Pro Home Available,KAX-42-02987,104.36,64.67,High quality pro home available from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Cotton"", ""weight_kg"": 14.78}",True
2988,15,117,Deluxe Apparel Million,FXY-42-02988,127.4,74.94,High quality deluxe apparel million from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Gray"", ""size"": ""XXL"", ""material"": ""Metal""}",True
2989,26,173,Classic Toys Without,BGX-42-02989,39.37,21.62,High quality classic toys without from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 893}",True
2990,16,153,Deluxe Apparel Deep,FXY-42-02990,163.94,67.0,High quality deluxe apparel deep from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Green"", ""size"": ""XXL"", ""material"": ""Wood""}",True
2991,10,5,Ultra Office Products Poor,OPX-42-02991,7.57,3.61,High quality ultra office products poor from StapleMax.,"{""brand"": ""StapleMax"", ""weight_g"": 1032}",True
2992,7,121,Premium Toys Increase,TGX-42-02992,65.66,31.05,High quality premium toys increase from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 1242}",True
2993,16,110,Smart Apparel Could,FXY-42-02993,96.07,69.26,High quality smart apparel could from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Yellow"", ""size"": ""S"", ""material"": ""Polyester""}",True
2994,17,111,Ultra Apparel Quite,FSX-42-02994,192.73,129.3,High quality ultra apparel quite from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Silver"", ""size"": ""XL"", ""material"": ""Polyester""}",True
2995,11,109,Classic Electronics Million,SXY-42-02995,749.21,484.61,High quality classic electronics million from AudioMax.,"{""brand"": ""AudioMax"", ""color"": ""Silver"", ""weight_kg"": 7.97, ""warranty_years"": 2}",True
2996,8,44,Eco Automotive Boy,AXY-42-02996,93.53,49.72,High quality eco automotive boy from MotorMax.,"{""brand"": ""MotorMax"", ""weight_g"": 191}",True
2997,18,75,Ultra Home Charge,KAX-42-02997,507.06,247.95,High quality ultra home charge from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Wood"", ""weight_kg"": 1.09}",True
2998,15,59,Deluxe Apparel Now,FXY-42-02998,66.98,45.42,High quality deluxe apparel now from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Red"", ""size"": ""L"", ""material"": ""Wool""}",True
2999,24,15,Classic Beauty Specific,MCX-42-02999,55.08,34.22,High quality classic beauty specific from HerbEssentials.,"{""brand"": ""HerbEssentials"", ""weight_g"": 1381}",True
3000,3,146,Smart Home Lawyer,HKX-42-03000,397.34,261.95,High quality smart home lawyer from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Wood"", ""weight_kg"": 2.06}",True
3001,1,93,Ultra Electronics Discover,EXY-42-03001,45.99,21.0,High quality ultra electronics discover from TechCo.,"{""brand"": ""TechCo"", ""color"": ""Pink"", ""weight_kg"": 5.35, ""warranty_years"": 5}",True
3002,19,115,Classic Home Positive,FXY-42-03002,71.37,49.38,High quality classic home positive from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Leather"", ""weight_kg"": 19.8}",True
3003,10,101,Premium Office Products Question,OPX-42-03003,67.1,35.92,High quality premium office products question from StapleMax.,"{""brand"": ""StapleMax"", ""weight_g"": 1201}",True
3004,7,179,Premium Toys Born,TGX-42-03004,63.55,35.42,High quality premium toys born from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 1261}",True
3005,26,179,Classic Toys While,BGX-42-03005,104.54,61.43,High quality classic toys while from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 462}",True
3006,25,200,Deluxe Beauty Letter,SCX-42-03006,9.16,4.15,High quality deluxe beauty letter from HerbEssentials.,"{""brand"": ""HerbEssentials"", ""weight_g"": 110}",True
3007,19,163,Deluxe Home Senior,FXY-42-03007,521.96,279.02,High quality deluxe home senior from DecoHome.,"{""brand"": ""DecoHome"", ""material"": ""Polyester"", ""weight_kg"": 14.17}",True
3008,7,112,Smart Toys Event,TGX-42-03008,51.48,28.87,High quality smart toys event from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 900}",True
